snapshot_row_id,family,start_seconds,start_utc,end_seconds,end_utc,read_seconds,read_utc,write_seconds,write_utc,hfStart_seconds,hfStart_utc,hfEnd_seconds,hfEnd_utc,observedStop,hf_before_read,read_to_hf_hours
666,HPIM,424856.05,2026-07-10T22:00:56.050000+00:00,446343.0,2026-07-11T03:59:03+00:00,432320.226,2026-07-11T00:05:20.226000+00:00,438704.692,2026-07-11T01:51:44.692000+00:00,,,,,False,False,
667,HPIM,425447.41,2026-07-10T22:10:47.410000+00:00,446809.0,2026-07-11T04:06:49+00:00,428555.596,2026-07-10T23:02:35.596000+00:00,429054.098,2026-07-10T23:10:54.098000+00:00,,,,,False,False,
668,HPIM,424808.379,2026-07-10T22:00:08.379000+00:00,446812.0,2026-07-11T04:06:52+00:00,430587.053,2026-07-10T23:36:27.053000+00:00,431607.036,2026-07-10T23:53:27.036000+00:00,,,,,False,False,
669,HPIM,433492.219,2026-07-11T00:24:52.219000+00:00,447488.0,2026-07-11T04:18:08+00:00,444285.312,2026-07-11T03:24:45.312000+00:00,444617.361,2026-07-11T03:30:17.361000+00:00,,,,,False,False,
670,HPIM,424696.66,2026-07-10T21:58:16.660000+00:00,447576.661,2026-07-11T04:19:36.661000+00:00,435653.512,2026-07-11T01:00:53.512000+00:00,436407.311,2026-07-11T01:13:27.311000+00:00,,,,,False,False,
671,HPIM,428398.276,2026-07-10T22:59:58.276000+00:00,447647.0,2026-07-11T04:20:47+00:00,437635.577,2026-07-11T01:33:55.577000+00:00,438842.478,2026-07-11T01:54:02.478000+00:00,,,,,False,False,
672,HPIM,427901.354,2026-07-10T22:51:41.354000+00:00,451383.0,2026-07-11T05:23:03+00:00,431445.037,2026-07-10T23:50:45.037000+00:00,432043.601,2026-07-11T00:00:43.601000+00:00,,,,,False,False,
673,HPIM,424916.885,2026-07-10T22:01:56.885000+00:00,451491.821,2026-07-11T05:24:51.821000+00:00,449949.275,2026-07-11T04:59:09.275000+00:00,450949.148,2026-07-11T05:15:49.148000+00:00,,,,,False,False,
674,HPIM,426416.92,2026-07-10T22:26:56.920000+00:00,452595.0,2026-07-11T05:43:15+00:00,431616.5,2026-07-10T23:53:36.500000+00:00,432088.348,2026-07-11T00:01:28.348000+00:00,,,,,False,False,
675,HPIM,426283.601,2026-07-10T22:24:43.601000+00:00,453318.0,2026-07-11T05:55:18+00:00,450393.717,2026-07-11T05:06:33.717000+00:00,451009.647,2026-07-11T05:16:49.647000+00:00,,,,,False,False,
676,HPIM,425012.334,2026-07-10T22:03:32.334000+00:00,453992.0,2026-07-11T06:06:32+00:00,432682.375,2026-07-11T00:11:22.375000+00:00,432855.048,2026-07-11T00:14:15.048000+00:00,,,,,False,False,
677,HPIM,427591.22,2026-07-10T22:46:31.220000+00:00,454929.0,2026-07-11T06:22:09+00:00,432168.444,2026-07-11T00:02:48.444000+00:00,437499.548,2026-07-11T01:31:39.548000+00:00,,,,,False,False,
678,HPIM,429246.734,2026-07-10T23:14:06.734000+00:00,455071.0,2026-07-11T06:24:31+00:00,434094.105,2026-07-11T00:34:54.105000+00:00,435177.048,2026-07-11T00:52:57.048000+00:00,,,,,False,False,
679,HPIM,424822.855,2026-07-10T22:00:22.855000+00:00,455639.495,2026-07-11T06:33:59.495000+00:00,453771.412,2026-07-11T06:02:51.412000+00:00,454042.25,2026-07-11T06:07:22.250000+00:00,,,,,False,False,
680,HPIM,425146.539,2026-07-10T22:05:46.539000+00:00,456021.0,2026-07-11T06:40:21+00:00,428872.592,2026-07-10T23:07:52.592000+00:00,429409.49,2026-07-10T23:16:49.490000+00:00,,,,,False,False,
681,HPIM,424077.242,2026-07-10T21:47:57.242000+00:00,456824.419,2026-07-11T06:53:44.419000+00:00,447450.433,2026-07-11T04:17:30.433000+00:00,447664.786,2026-07-11T04:21:04.786000+00:00,,,,,False,False,
682,HPIM,427933.12,2026-07-10T22:52:13.120000+00:00,457118.0,2026-07-11T06:58:38+00:00,433960.121,2026-07-11T00:32:40.121000+00:00,434304.233,2026-07-11T00:38:24.233000+00:00,,,,,False,False,
683,HPIM,426929.751,2026-07-10T22:35:29.751000+00:00,458140.0,2026-07-11T07:15:40+00:00,444351.607,2026-07-11T03:25:51.607000+00:00,444724.701,2026-07-11T03:32:04.701000+00:00,,,,,False,False,
684,HPIM,424845.947,2026-07-10T22:00:45.947000+00:00,458875.535,2026-07-11T07:27:55.535000+00:00,441034.918,2026-07-11T02:30:34.918000+00:00,441325.128,2026-07-11T02:35:25.128000+00:00,,,,,False,False,
685,HPIM,425002.865,2026-07-10T22:03:22.865000+00:00,459146.207,2026-07-11T07:32:26.207000+00:00,446537.72,2026-07-11T04:02:17.720000+00:00,446766.653,2026-07-11T04:06:06.653000+00:00,,,,,False,False,
686,HPIM,427548.0,2026-07-10T22:45:48+00:00,459365.0,2026-07-11T07:36:05+00:00,450264.738,2026-07-11T05:04:24.738000+00:00,450961.281,2026-07-11T05:16:01.281000+00:00,,,,,False,False,
687,HPIM,424086.008,2026-07-10T21:48:06.008000+00:00,460648.0,2026-07-11T07:57:28+00:00,440036.245,2026-07-11T02:13:56.245000+00:00,440146.117,2026-07-11T02:15:46.117000+00:00,,,,,False,False,
688,HPIM,426733.186,2026-07-10T22:32:13.186000+00:00,461677.0,2026-07-11T08:14:37+00:00,431498.026,2026-07-10T23:51:38.026000+00:00,432354.124,2026-07-11T00:05:54.124000+00:00,,,,,False,False,
689,HPIM,424733.699,2026-07-10T21:58:53.699000+00:00,463407.184,2026-07-11T08:43:27.184000+00:00,441730.37,2026-07-11T02:42:10.370000+00:00,441919.017,2026-07-11T02:45:19.017000+00:00,,,,,False,False,
690,HPIM,425265.892,2026-07-10T22:07:45.892000+00:00,463990.419,2026-07-11T08:53:10.419000+00:00,436905.887,2026-07-11T01:21:45.887000+00:00,439250.807,2026-07-11T02:00:50.807000+00:00,,,,,False,False,
691,HPIM,425005.957,2026-07-10T22:03:25.957000+00:00,464128.0,2026-07-11T08:55:28+00:00,448928.92,2026-07-11T04:42:08.920000+00:00,449069.013,2026-07-11T04:44:29.013000+00:00,461869.493,2026-07-11T08:17:49.493000+00:00,463453.061,2026-07-11T08:44:13.061000+00:00,True,False,3.59460361111112
692,HPIM,425052.907,2026-07-10T22:04:12.907000+00:00,464459.829,2026-07-11T09:00:59.829000+00:00,455038.117,2026-07-11T06:23:58.117000+00:00,455183.818,2026-07-11T06:26:23.818000+00:00,,,,,False,False,
693,HPIM,428840.327,2026-07-10T23:07:20.327000+00:00,465167.006,2026-07-11T09:12:47.006000+00:00,439581.366,2026-07-11T02:06:21.366000+00:00,440499.2,2026-07-11T02:21:39.200000+00:00,,,,,False,False,
694,HPIM,424803.173,2026-07-10T22:00:03.173000+00:00,465404.0,2026-07-11T09:16:44+00:00,439583.686,2026-07-11T02:06:23.686000+00:00,439831.715,2026-07-11T02:10:31.715000+00:00,,,,,False,False,
695,HPIM,424099.419,2026-07-10T21:48:19.419000+00:00,466144.9,2026-07-11T09:29:04.900000+00:00,446451.31,2026-07-11T04:00:51.310000+00:00,446811.993,2026-07-11T04:06:51.993000+00:00,,,,,False,False,
696,HPIM,426659.513,2026-07-10T22:30:59.513000+00:00,466576.151,2026-07-11T09:36:16.151000+00:00,431639.895,2026-07-10T23:53:59.895000+00:00,432099.095,2026-07-11T00:01:39.095000+00:00,,,,,False,False,
697,HPIM,426780.828,2026-07-10T22:33:00.828000+00:00,467673.0,2026-07-11T09:54:33+00:00,442129.677,2026-07-11T02:48:49.677000+00:00,442625.802,2026-07-11T02:57:05.802000+00:00,,,,,False,False,
698,HPIM,424790.741,2026-07-10T21:59:50.741000+00:00,468043.768,2026-07-11T10:00:43.768000+00:00,458156.826,2026-07-11T07:15:56.826000+00:00,459050.993,2026-07-11T07:30:50.993000+00:00,,,,,False,False,
699,HPIM,424064.999,2026-07-10T21:47:44.999000+00:00,468046.32,2026-07-11T10:00:46.320000+00:00,464487.552,2026-07-11T09:01:27.552000+00:00,464717.902,2026-07-11T09:05:17.902000+00:00,,,,,False,False,
700,HPIM,424788.59,2026-07-10T21:59:48.590000+00:00,469341.882,2026-07-11T10:22:21.882000+00:00,437077.826,2026-07-11T01:24:37.826000+00:00,437999.022,2026-07-11T01:39:59.022000+00:00,457375.396,2026-07-11T07:02:55.396000+00:00,469341.882,2026-07-11T10:22:21.882000+00:00,False,False,5.638213888888891
701,HPIM,424913.594,2026-07-10T22:01:53.594000+00:00,469587.0,2026-07-11T10:26:27+00:00,439247.903,2026-07-11T02:00:47.903000+00:00,439559.78,2026-07-11T02:05:59.780000+00:00,462696.939,2026-07-11T08:31:36.939000+00:00,469587.0,2026-07-11T10:26:27+00:00,False,False,6.513621111111117
702,HPIM,424086.06,2026-07-10T21:48:06.060000+00:00,470671.619,2026-07-11T10:44:31.619000+00:00,460888.661,2026-07-11T08:01:28.661000+00:00,461113.23,2026-07-11T08:05:13.230000+00:00,,,,,False,False,
703,HPIM,427745.0,2026-07-10T22:49:05+00:00,471412.398,2026-07-11T10:56:52.398000+00:00,463347.419,2026-07-11T08:42:27.419000+00:00,463656.592,2026-07-11T08:47:36.592000+00:00,466266.0,2026-07-11T09:31:06+00:00,471412.398,2026-07-11T10:56:52.398000+00:00,False,False,0.810716944444446
704,HPIM,426772.404,2026-07-10T22:32:52.404000+00:00,471931.102,2026-07-11T11:05:31.102000+00:00,435764.076,2026-07-11T01:02:44.076000+00:00,435943.091,2026-07-11T01:05:43.091000+00:00,455303.477,2026-07-11T06:28:23.477000+00:00,471931.102,2026-07-11T11:05:31.102000+00:00,False,False,5.427611388888892
705,HPIM,425699.857,2026-07-10T22:14:59.857000+00:00,472013.0,2026-07-11T11:06:53+00:00,442577.053,2026-07-11T02:56:17.053000+00:00,442978.084,2026-07-11T03:02:58.084000+00:00,,,,,False,False,
706,HPIM,424873.426,2026-07-10T22:01:13.426000+00:00,473202.0,2026-07-11T11:26:42+00:00,438021.384,2026-07-11T01:40:21.384000+00:00,438275.691,2026-07-11T01:44:35.691000+00:00,,,,,False,False,
707,HPIM,425618.476,2026-07-10T22:13:38.476000+00:00,475573.052,2026-07-11T12:06:13.052000+00:00,473889.952,2026-07-11T11:38:09.952000+00:00,473981.33,2026-07-11T11:39:41.330000+00:00,,,,,False,False,
708,HPIM,428531.33,2026-07-10T23:02:11.330000+00:00,477218.0,2026-07-11T12:33:38+00:00,457797.75,2026-07-11T07:09:57.750000+00:00,457882.963,2026-07-11T07:11:22.963000+00:00,,,,,False,False,
709,HPIM,424980.695,2026-07-10T22:03:00.695000+00:00,477693.0,2026-07-11T12:41:33+00:00,444532.233,2026-07-11T03:28:52.233000+00:00,444722.72,2026-07-11T03:32:02.720000+00:00,461959.474,2026-07-11T08:19:19.474000+00:00,477489.165,2026-07-11T12:38:09.165000+00:00,True,False,4.840900277777772
710,HPIM,426670.809,2026-07-10T22:31:10.809000+00:00,477836.0,2026-07-11T12:43:56+00:00,433800.842,2026-07-11T00:30:00.842000+00:00,,,,,,,False,False,
711,HPIM,428654.518,2026-07-10T23:04:14.518000+00:00,477917.0,2026-07-11T12:45:17+00:00,431549.333,2026-07-10T23:52:29.333000+00:00,431892.873,2026-07-10T23:58:12.873000+00:00,458980.0,2026-07-11T07:29:40+00:00,477917.0,2026-07-11T12:45:17+00:00,False,False,7.619629722222227
712,HPIM,425215.588,2026-07-10T22:06:55.588000+00:00,478227.831,2026-07-11T12:50:27.831000+00:00,433032.575,2026-07-11T00:17:12.575000+00:00,433321.314,2026-07-11T00:22:01.314000+00:00,462432.436,2026-07-11T08:27:12.436000+00:00,478227.831,2026-07-11T12:50:27.831000+00:00,False,False,8.166628055555549
713,HPIM,424117.149,2026-07-10T21:48:37.149000+00:00,478848.0,2026-07-11T13:00:48+00:00,435613.125,2026-07-11T01:00:13.125000+00:00,440716.863,2026-07-11T02:25:16.863000+00:00,,,,,False,False,
714,HPIM,426463.902,2026-07-10T22:27:43.902000+00:00,481712.0,2026-07-11T13:48:32+00:00,461419.578,2026-07-11T08:10:19.578000+00:00,462371.49,2026-07-11T08:26:11.490000+00:00,464949.993,2026-07-11T09:09:09.993000+00:00,481712.0,2026-07-11T13:48:32+00:00,False,False,0.9806708333333437
715,HPIM,425244.386,2026-07-10T22:07:24.386000+00:00,482161.738,2026-07-11T13:56:01.738000+00:00,433223.357,2026-07-11T00:20:23.357000+00:00,443390.92,2026-07-11T03:09:50.920000+00:00,,,,,False,False,
716,HPIM,426389.535,2026-07-10T22:26:29.535000+00:00,483651.995,2026-07-11T14:20:51.995000+00:00,479348.888,2026-07-11T13:09:08.888000+00:00,479695.737,2026-07-11T13:14:55.737000+00:00,480516.804,2026-07-11T13:28:36.804000+00:00,483651.995,2026-07-11T14:20:51.995000+00:00,False,False,0.3244211111111185
717,HPIM,424722.775,2026-07-10T21:58:42.775000+00:00,485217.0,2026-07-11T14:46:57+00:00,444719.531,2026-07-11T03:31:59.531000+00:00,444843.613,2026-07-11T03:34:03.613000+00:00,,,,,False,False,
718,HPIM,430692.527,2026-07-10T23:38:12.527000+00:00,485806.822,2026-07-11T14:56:46.822000+00:00,458207.038,2026-07-11T07:16:47.038000+00:00,,,,,,,False,False,
719,HPIM,436215.61,2026-07-11T01:10:15.610000+00:00,486636.073,2026-07-11T15:10:36.073000+00:00,481458.512,2026-07-11T13:44:18.512000+00:00,485705.259,2026-07-11T14:55:05.259000+00:00,483386.23,2026-07-11T14:16:26.230000+00:00,486636.073,2026-07-11T15:10:36.073000+00:00,False,False,0.5354772222222204
720,HPIM,425880.704,2026-07-10T22:18:00.704000+00:00,486672.0,2026-07-11T15:11:12+00:00,430857.0,2026-07-10T23:40:57+00:00,431353.71,2026-07-10T23:49:13.710000+00:00,,,,,False,False,
721,HPIM,427180.154,2026-07-10T22:39:40.154000+00:00,486773.0,2026-07-11T15:12:53+00:00,459299.825,2026-07-11T07:34:59.825000+00:00,459706.929,2026-07-11T07:41:46.929000+00:00,,,,,False,False,
722,HPIM,425480.116,2026-07-10T22:11:20.116000+00:00,488545.875,2026-07-11T15:42:25.875000+00:00,450759.609,2026-07-11T05:12:39.609000+00:00,450967.661,2026-07-11T05:16:07.661000+00:00,472803.62,2026-07-11T11:20:03.620000+00:00,488545.875,2026-07-11T15:42:25.875000+00:00,False,False,6.123336388888888
723,HPIM,435406.0,2026-07-11T00:56:46+00:00,489910.502,2026-07-11T16:05:10.502000+00:00,465169.017,2026-07-11T09:12:49.017000+00:00,465910.576,2026-07-11T09:25:10.576000+00:00,468403.818,2026-07-11T10:06:43.818000+00:00,489910.502,2026-07-11T16:05:10.502000+00:00,False,False,0.8985558333333433
724,HPIM,424979.97,2026-07-10T22:02:59.970000+00:00,491097.0,2026-07-11T16:24:57+00:00,438965.104,2026-07-11T01:56:05.104000+00:00,439099.779,2026-07-11T01:58:19.779000+00:00,,,,,False,False,
725,HPIM,424961.908,2026-07-10T22:02:41.908000+00:00,492893.8,2026-07-11T16:54:53.800000+00:00,492009.616,2026-07-11T16:40:09.616000+00:00,492628.589,2026-07-11T16:50:28.589000+00:00,,,,,False,False,
726,HPIM,429064.0,2026-07-10T23:11:04+00:00,494926.63,2026-07-11T17:28:46.630000+00:00,438879.617,2026-07-11T01:54:39.617000+00:00,439263.648,2026-07-11T02:01:03.648000+00:00,459207.505,2026-07-11T07:33:27.505000+00:00,494926.63,2026-07-11T17:28:46.630000+00:00,False,False,5.646635555555549
727,HPIM,428814.788,2026-07-10T23:06:54.788000+00:00,496865.939,2026-07-11T18:01:05.939000+00:00,484994.522,2026-07-11T14:43:14.522000+00:00,485437.391,2026-07-11T14:50:37.391000+00:00,485592.699,2026-07-11T14:53:12.699000+00:00,496865.939,2026-07-11T18:01:05.939000+00:00,False,False,0.16616027777778478
728,HPIM,425114.755,2026-07-10T22:05:14.755000+00:00,496972.0,2026-07-11T18:02:52+00:00,431692.526,2026-07-10T23:54:52.526000+00:00,432065.887,2026-07-11T00:01:05.887000+00:00,432695.941,2026-07-11T00:11:35.941000+00:00,496972.0,2026-07-11T18:02:52+00:00,False,False,0.27872638888888307
729,HPIM,442467.804,2026-07-11T02:54:27.804000+00:00,497709.0,2026-07-11T18:15:09+00:00,487076.748,2026-07-11T15:17:56.748000+00:00,487718.963,2026-07-11T15:28:38.963000+00:00,487712.056,2026-07-11T15:28:32.056000+00:00,497709.0,2026-07-11T18:15:09+00:00,False,False,0.17647444444443358
730,HPIM,425021.171,2026-07-10T22:03:41.171000+00:00,498542.255,2026-07-11T18:29:02.255000+00:00,458223.2,2026-07-11T07:17:03.200000+00:00,458362.736,2026-07-11T07:19:22.736000+00:00,471880.522,2026-07-11T11:04:40.522000+00:00,498542.255,2026-07-11T18:29:02.255000+00:00,False,False,3.7937005555555516
731,HPIM,425403.849,2026-07-10T22:10:03.849000+00:00,498712.255,2026-07-11T18:31:52.255000+00:00,447180.55,2026-07-11T04:13:00.550000+00:00,494754.713,2026-07-11T17:25:54.713000+00:00,496174.626,2026-07-11T17:49:34.626000+00:00,498712.255,2026-07-11T18:31:52.255000+00:00,False,False,13.609465555555555
732,HPIM,426820.95,2026-07-10T22:33:40.950000+00:00,498751.795,2026-07-11T18:32:31.795000+00:00,443538.777,2026-07-11T03:12:18.777000+00:00,444191.805,2026-07-11T03:23:11.805000+00:00,469885.681,2026-07-11T10:31:25.681000+00:00,498751.795,2026-07-11T18:32:31.795000+00:00,False,False,7.318584444444439
733,HPIM,424998.199,2026-07-10T22:03:18.199000+00:00,501210.781,2026-07-11T19:13:30.781000+00:00,428369.555,2026-07-10T22:59:29.555000+00:00,429147.163,2026-07-10T23:12:27.163000+00:00,456537.442,2026-07-11T06:48:57.442000+00:00,501210.781,2026-07-11T19:13:30.781000+00:00,False,False,7.824413055555552
734,HPIM,428262.822,2026-07-10T22:57:42.822000+00:00,501540.0,2026-07-11T19:19:00+00:00,431633.089,2026-07-10T23:53:53.089000+00:00,434294.216,2026-07-11T00:38:14.216000+00:00,,,,,False,False,
735,HPIM,433385.667,2026-07-11T00:23:05.667000+00:00,501789.519,2026-07-11T19:23:09.519000+00:00,462406.902,2026-07-11T08:26:46.902000+00:00,462769.485,2026-07-11T08:32:49.485000+00:00,472188.714,2026-07-11T11:09:48.714000+00:00,501789.519,2026-07-11T19:23:09.519000+00:00,False,False,2.717169999999993
736,HPIM,426514.608,2026-07-10T22:28:34.608000+00:00,503371.0,2026-07-11T19:49:31+00:00,471401.917,2026-07-11T10:56:41.917000+00:00,472855.703,2026-07-11T11:20:55.703000+00:00,477385.826,2026-07-11T12:36:25.826000+00:00,503371.0,2026-07-11T19:49:31+00:00,False,False,1.6621969444444402
737,HPIM,424860.649,2026-07-10T22:01:00.649000+00:00,504225.0,2026-07-11T20:03:45+00:00,448178.512,2026-07-11T04:29:38.512000+00:00,448545.521,2026-07-11T04:35:45.521000+00:00,,,,,False,False,
738,HPIM,425256.151,2026-07-10T22:07:36.151000+00:00,505710.0,2026-07-11T20:28:30+00:00,428829.995,2026-07-10T23:07:09.995000+00:00,428895.01,2026-07-10T23:08:15.010000+00:00,,,,,False,False,
739,HPIM,426474.009,2026-07-10T22:27:54.009000+00:00,509322.581,2026-07-11T21:28:42.581000+00:00,498338.369,2026-07-11T18:25:38.369000+00:00,498522.417,2026-07-11T18:28:42.417000+00:00,489871.695,2026-07-11T16:04:31.695000+00:00,508135.0,2026-07-11T21:08:55+00:00,True,True,-2.3518538888888885
740,HPIM,424919.845,2026-07-10T22:01:59.845000+00:00,510445.0,2026-07-11T21:47:25+00:00,433605.598,2026-07-11T00:26:45.598000+00:00,433854.637,2026-07-11T00:30:54.637000+00:00,460411.593,2026-07-11T07:53:31.593000+00:00,510445.0,2026-07-11T21:47:25+00:00,False,False,7.446109722222221
741,HPIM,424098.263,2026-07-10T21:48:18.263000+00:00,511063.0,2026-07-11T21:57:43+00:00,441436.636,2026-07-11T02:37:16.636000+00:00,,,,,,,False,False,
742,HPIM,428351.55,2026-07-10T22:59:11.550000+00:00,513681.0,2026-07-11T22:41:21+00:00,475011.081,2026-07-11T11:56:51.081000+00:00,475125.783,2026-07-11T11:58:45.783000+00:00,477538.939,2026-07-11T12:38:58.939000+00:00,513681.0,2026-07-11T22:41:21+00:00,False,False,0.7021827777777798
743,HPIM,430516.41,2026-07-10T23:35:16.410000+00:00,513836.0,2026-07-11T22:43:56+00:00,492035.0,2026-07-11T16:40:35+00:00,495401.584,2026-07-11T17:36:41.584000+00:00,495564.537,2026-07-11T17:39:24.537000+00:00,513664.815,2026-07-11T22:41:04.815000+00:00,True,False,0.9804269444444476
744,HPIM,427982.446,2026-07-10T22:53:02.446000+00:00,513899.0,2026-07-11T22:44:59+00:00,440265.543,2026-07-11T02:17:45.543000+00:00,444973.738,2026-07-11T03:36:13.738000+00:00,466591.307,2026-07-11T09:36:31.307000+00:00,513899.0,2026-07-11T22:44:59+00:00,False,False,7.3127122222222125
745,HPIM,430022.091,2026-07-10T23:27:02.091000+00:00,513930.0,2026-07-11T22:45:30+00:00,459372.244,2026-07-11T07:36:12.244000+00:00,459733.337,2026-07-11T07:42:13.337000+00:00,472195.315,2026-07-11T11:09:55.315000+00:00,511249.189,2026-07-11T22:00:49.189000+00:00,True,False,3.5619641666666655
746,HPIM,428462.513,2026-07-10T23:01:02.513000+00:00,514015.0,2026-07-11T22:46:55+00:00,463608.136,2026-07-11T08:46:48.136000+00:00,464035.109,2026-07-11T08:53:55.109000+00:00,475421.97,2026-07-11T12:03:41.970000+00:00,514015.0,2026-07-11T22:46:55+00:00,False,False,3.281620555555548
747,HPIM,424761.843,2026-07-10T21:59:21.843000+00:00,515116.153,2026-07-11T23:05:16.153000+00:00,431841.297,2026-07-10T23:57:21.297000+00:00,432984.25,2026-07-11T00:16:24.250000+00:00,459701.293,2026-07-11T07:41:41.293000+00:00,514997.197,2026-07-11T23:03:17.197000+00:00,True,False,7.738887777777774
748,HPIM,427074.508,2026-07-10T22:37:54.508000+00:00,515232.753,2026-07-11T23:07:12.753000+00:00,437170.128,2026-07-11T01:26:10.128000+00:00,437294.135,2026-07-11T01:28:14.135000+00:00,465933.537,2026-07-11T09:25:33.537000+00:00,515232.753,2026-07-11T23:07:12.753000+00:00,False,False,7.989835833333329
749,HPIM,428821.025,2026-07-10T23:07:01.025000+00:00,515971.0,2026-07-11T23:19:31+00:00,510089.683,2026-07-11T21:41:29.683000+00:00,510971.203,2026-07-11T21:56:11.203000+00:00,,,,,False,False,
750,HPIM,437126.027,2026-07-11T01:25:26.027000+00:00,516905.133,2026-07-11T23:35:05.133000+00:00,500282.108,2026-07-11T18:58:02.108000+00:00,500654.917,2026-07-11T19:04:14.917000+00:00,503765.0,2026-07-11T19:56:05+00:00,516905.133,2026-07-11T23:35:05.133000+00:00,False,False,0.9674699999999979
751,HPIM,428486.916,2026-07-10T23:01:26.916000+00:00,517184.295,2026-07-11T23:39:44.295000+00:00,458616.535,2026-07-11T07:23:36.535000+00:00,500298.913,2026-07-11T18:58:18.913000+00:00,495477.774,2026-07-11T17:37:57.774000+00:00,517184.295,2026-07-11T23:39:44.295000+00:00,False,False,10.239233055555555
752,HPIM,426527.832,2026-07-10T22:28:47.832000+00:00,517244.208,2026-07-11T23:40:44.208000+00:00,459243.61,2026-07-11T07:34:03.610000+00:00,460082.873,2026-07-11T07:48:02.873000+00:00,461897.0,2026-07-11T08:18:17+00:00,517244.208,2026-07-11T23:40:44.208000+00:00,False,False,0.7370527777777817
753,HPIM,424748.023,2026-07-10T21:59:08.023000+00:00,518245.0,2026-07-11T23:57:25+00:00,437329.142,2026-07-11T01:28:49.142000+00:00,437579.921,2026-07-11T01:32:59.921000+00:00,,,,,False,False,
754,HPIM,424172.401,2026-07-10T21:49:32.401000+00:00,518422.0,2026-07-12T00:00:22+00:00,436885.038,2026-07-11T01:21:25.038000+00:00,437608.364,2026-07-11T01:33:28.364000+00:00,460788.031,2026-07-11T07:59:48.031000+00:00,518422.0,2026-07-12T00:00:22+00:00,False,False,6.639720277777783
755,HPIM,441031.084,2026-07-11T02:30:31.084000+00:00,519020.0,2026-07-12T00:10:20+00:00,462991.702,2026-07-11T08:36:31.702000+00:00,463723.521,2026-07-11T08:48:43.521000+00:00,464976.061,2026-07-11T09:09:36.061000+00:00,519020.0,2026-07-12T00:10:20+00:00,False,False,0.5512108333333324
756,HPIM,427602.077,2026-07-10T22:46:42.077000+00:00,519236.339,2026-07-12T00:13:56.339000+00:00,435779.826,2026-07-11T01:02:59.826000+00:00,436560.889,2026-07-11T01:16:00.889000+00:00,456658.928,2026-07-11T06:50:58.928000+00:00,519236.339,2026-07-12T00:13:56.339000+00:00,False,False,5.799750555555559
757,HPIM,425153.384,2026-07-10T22:05:53.384000+00:00,519883.975,2026-07-12T00:24:43.975000+00:00,494858.291,2026-07-11T17:27:38.291000+00:00,494961.937,2026-07-11T17:29:21.937000+00:00,494920.478,2026-07-11T17:28:40.478000+00:00,519883.975,2026-07-12T00:24:43.975000+00:00,False,False,0.01727416666666007
758,HPIM,428165.704,2026-07-10T22:56:05.704000+00:00,521453.657,2026-07-12T00:50:53.657000+00:00,519140.87,2026-07-12T00:12:20.870000+00:00,519559.087,2026-07-12T00:19:19.087000+00:00,,,,,False,False,
759,HPIM,426827.193,2026-07-10T22:33:47.193000+00:00,522127.192,2026-07-12T01:02:07.192000+00:00,493110.559,2026-07-11T16:58:30.559000+00:00,497299.951,2026-07-11T18:08:19.951000+00:00,497097.532,2026-07-11T18:04:57.532000+00:00,522127.192,2026-07-12T01:02:07.192000+00:00,False,False,1.1074924999999995
760,HPIM,424492.228,2026-07-10T21:54:52.228000+00:00,522413.487,2026-07-12T01:06:53.487000+00:00,468874.675,2026-07-11T10:14:34.675000+00:00,495220.885,2026-07-11T17:33:40.885000+00:00,495227.929,2026-07-11T17:33:47.929000+00:00,522413.487,2026-07-12T01:06:53.487000+00:00,False,False,7.320348333333338
761,HPIM,424727.16,2026-07-10T21:58:47.160000+00:00,522441.22,2026-07-12T01:07:21.220000+00:00,430235.24,2026-07-10T23:30:35.240000+00:00,432271.284,2026-07-11T00:04:31.284000+00:00,,,,,False,False,
762,HPIM,430583.405,2026-07-10T23:36:23.405000+00:00,522478.215,2026-07-12T01:07:58.215000+00:00,433258.2,2026-07-11T00:20:58.200000+00:00,439568.027,2026-07-11T02:06:08.027000+00:00,,,,,False,False,
763,HPIM,425089.684,2026-07-10T22:04:49.684000+00:00,522588.0,2026-07-12T01:09:48+00:00,435626.682,2026-07-11T01:00:26.682000+00:00,435851.183,2026-07-11T01:04:11.183000+00:00,457115.081,2026-07-11T06:58:35.081000+00:00,522588.0,2026-07-12T01:09:48+00:00,False,False,5.9689997222222315
764,HPIM,424300.334,2026-07-10T21:51:40.334000+00:00,522647.0,2026-07-12T01:10:47+00:00,476813.586,2026-07-11T12:26:53.586000+00:00,476762.553,2026-07-11T12:26:02.553000+00:00,478310.032,2026-07-11T12:51:50.032000+00:00,522647.0,2026-07-12T01:10:47+00:00,False,False,0.41567944444444344
765,HPIM,426186.932,2026-07-10T22:23:06.932000+00:00,522731.0,2026-07-12T01:12:11+00:00,439002.411,2026-07-11T01:56:42.411000+00:00,439347.607,2026-07-11T02:02:27.607000+00:00,459357.538,2026-07-11T07:35:57.538000+00:00,522731.0,2026-07-12T01:12:11+00:00,False,False,5.654201944444439
766,HPIM,424070.892,2026-07-10T21:47:50.892000+00:00,522742.0,2026-07-12T01:12:22+00:00,481892.322,2026-07-11T13:51:32.322000+00:00,482165.945,2026-07-11T13:56:05.945000+00:00,481945.294,2026-07-11T13:52:25.294000+00:00,522742.0,2026-07-12T01:12:22+00:00,False,False,0.014714444444446901
